run_id	timestamp	case_id	score	total	expected_has_trade	pred_has_trade	expected_ticker	pred_ticker	expected_direction	pred_direction	expected_asset_type	pred_asset_type	expected_confidence	pred_confidence
run_1774082330213_8gmens	2026-03-21T08:42:21.839Z	prediction-no-rate25	7	8	true	true	RATE25	RATE25	no	no	prediction	prediction	medium	high
run_1774082330213_8gmens	2026-03-21T08:42:21.839Z	news-long-mrna-fda	8	8	true	true	MRNA	MRNA	long	long	stock	stock	medium	medium
run_1774082330213_8gmens	2026-03-21T08:42:21.839Z	news-short-coin-sec	7	8	true	true	COIN	COIN	short	short	stock	stock	medium	high
run_1774082330213_8gmens	2026-03-21T08:42:21.839Z	no-trade-watch-eth	2	2	false	false			long		crypto	crypto	low	low
run_1774082330213_8gmens	2026-03-21T08:42:21.839Z	multi-ticker-primary-msft	8	8	true	true	MSFT	MSFT	long	long	stock	stock	medium	medium
run_1774082330213_8gmens	2026-03-21T08:42:21.839Z	multi-ticker-comparison-nvda	7	8	true	true	NVDA	NVDA	long	long	stock	stock	medium	high
run_1774082330213_8gmens	2026-03-21T08:42:21.839Z	pair-trade-ambiguous	2	2	false	false			long	long	stock	stock	low	low
run_1774082330213_8gmens	2026-03-21T08:42:21.839Z	question-about-oil	2	2	false	false			long		commodity		low	low
run_1774082330213_8gmens	2026-03-21T08:42:21.839Z	crypto-long-eth-staking	7	8	true	true	ETH	ETH	long	long	crypto	crypto	medium	high
run_1774082330213_8gmens	2026-03-21T08:42:21.839Z	crypto-short-doge-meme	7	8	true	true	DOGE	DOGE	short	short	crypto	crypto	medium	high
run_1774082330213_8gmens	2026-03-21T08:42:21.839Z	stock-long-nflx-subscriber	7	8	true	true	NFLX	NFLX	long	long	stock	stock	medium	high
run_1774082330213_8gmens	2026-03-21T08:42:21.839Z	stock-short-meta-ads	7	8	true	true	META	META	short	short	stock	stock	medium	high
run_1774082330213_8gmens	2026-03-21T08:42:21.839Z	commodity-long-ng-winter	7	8	true	true	NG	NG	long	long	commodity	commodity	medium	high
run_1774082330213_8gmens	2026-03-21T08:42:21.839Z	commodity-short-copper-china	7	8	true	true	HG	HG	short	short	commodity	commodity	medium	high
run_1774082330213_8gmens	2026-03-21T08:42:21.839Z	prediction-yes-btc100	7	8	true	true	BTC100	BTC100	yes	yes	prediction	prediction	medium	high
run_1774082330213_8gmens	2026-03-21T08:42:21.839Z	news-long-jpm-stress	7	8	true	true	JPM	JPM	long	long	stock	stock	medium	high
run_1774082330213_8gmens	2026-03-21T08:42:21.839Z	news-short-ual-guidance	8	8	true	true	UAL	UAL	short	short	stock	stock	medium	medium
run_1774082330213_8gmens	2026-03-21T08:42:21.839Z	no-trade-opinion	2	2	false	false			long		stock		low	low
run_1774082330213_8gmens	2026-03-21T08:42:21.839Z	ambiguous-rumor	2	2	false	false			long		stock	stock	low	low
run_1774082330213_8gmens	2026-03-21T08:42:21.839Z	multi-crypto-context	7	8	true	true	AVAX	AVAX	short	short	crypto	crypto	medium	high
run_1774082330213_8gmens	2026-03-21T08:42:21.839Z	crypto-long-sol-ecosystem	7	8	true	true	SOL	SOL	long	long	crypto	crypto	medium	high
run_1774082330213_8gmens	2026-03-21T08:42:21.839Z	stock-short-snap-ads	7	8	true	true	SNAP	SNAP	short	short	stock	stock	medium	high
run_1774082330213_8gmens	2026-03-21T08:42:21.839Z	commodity-long-silver	8	8	true	true	SI	SI	long	long	commodity	commodity	low	low
run_1774082330213_8gmens	2026-03-21T08:42:21.839Z	news-implied-crypto	7	8	true	true	OP	OP	long	long	crypto	crypto	medium	low
run_1774082330213_8gmens	2026-03-21T08:42:21.839Z	no-trade-strategy	2	2	false	false			long		stock		low	low
run_1774082330213_8gmens	2026-03-21T08:42:21.839Z	short-term-precision	7	8	true	true	BABA	BABA	short	short	stock	stock	medium	high
run_1774082330213_8gmens	2026-03-21T08:42:21.839Z	low-confidence-idea	8	8	true	true	ROKU	ROKU	long	long	stock	stock	low	low
run_1774082330213_8gmens	2026-03-21T08:42:21.839Z	timeframe-unknown	7	8	true	true	XOM	XOM	long	long	stock	stock	medium	high
run_1774082483028_wxwcdq	2026-03-21T08:44:49.430Z	crypto-long-btc-etf	7	8	true	true	BTC	BTC	long	long	crypto	crypto	medium	high
run_1774082483028_wxwcdq	2026-03-21T08:44:49.430Z	crypto-short-sol-exploit	7	8	true	true	SOL	SOL	short	short	crypto	crypto	medium	high
run_1774082483028_wxwcdq	2026-03-21T08:44:49.430Z	stock-long-aapl-buyback	7	8	true	true	AAPL	AAPL	long	long	stock	stock	medium	high
run_1774082483028_wxwcdq	2026-03-21T08:44:49.430Z	stock-short-tsla-margins	7	8	true	true	TSLA	TSLA	short	short	stock	stock	medium	high
run_1774082483028_wxwcdq	2026-03-21T08:44:49.430Z	commodity-long-gold-rate-cuts	7	8	true	true	GC	GC	long	long	commodity	commodity	medium	high
run_1774082483028_wxwcdq	2026-03-21T08:44:49.430Z	commodity-short-crude-opec	7	8	true	true	CL	CL	short	short	commodity	commodity	medium	high
run_1774082483028_wxwcdq	2026-03-21T08:44:49.430Z	prediction-yes-pres24	8	8	true	true	PRES24	PRES24	yes	yes	prediction	prediction	high	high
run_1774082483028_wxwcdq	2026-03-21T08:44:49.430Z	prediction-no-rate25	7	8	true	true	RATE25	RATE25	no	no	prediction	prediction	medium	high
run_1774082483028_wxwcdq	2026-03-21T08:44:49.430Z	news-long-mrna-fda	8	8	true	true	MRNA	MRNA	long	long	stock	stock	medium	medium
run_1774082483028_wxwcdq	2026-03-21T08:44:49.430Z	news-short-coin-sec	7	8	true	true	COIN	COIN	short	short	stock	stock	medium	high
run_1774082483028_wxwcdq	2026-03-21T08:44:49.430Z	no-trade-watch-eth	2	2	false	false			long		crypto	crypto	low	low
run_1774082483028_wxwcdq	2026-03-21T08:44:49.430Z	multi-ticker-primary-msft	8	8	true	true	MSFT	MSFT	long	long	stock	stock	medium	medium
run_1774082483028_wxwcdq	2026-03-21T08:44:49.430Z	multi-ticker-comparison-nvda	7	8	true	true	NVDA	NVDA	long	long	stock	stock	medium	high
run_1774082483028_wxwcdq	2026-03-21T08:44:49.430Z	pair-trade-ambiguous	2	2	false	false			long	long	stock	stock	low	low
run_1774082483028_wxwcdq	2026-03-21T08:44:49.430Z	question-about-oil	2	2	false	false			long		commodity	commodity	low	low
run_1774082483028_wxwcdq	2026-03-21T08:44:49.430Z	crypto-long-eth-staking	7	8	true	true	ETH	ETH	long	long	crypto	crypto	medium	high
run_1774082483028_wxwcdq	2026-03-21T08:44:49.430Z	crypto-short-doge-meme	7	8	true	true	DOGE	DOGE	short	short	crypto	crypto	medium	high
run_1774082483028_wxwcdq	2026-03-21T08:44:49.430Z	stock-long-nflx-subscriber	7	8	true	true	NFLX	NFLX	long	long	stock	stock	medium	high
run_1774082483028_wxwcdq	2026-03-21T08:44:49.430Z	stock-short-meta-ads	7	8	true	true	META	META	short	short	stock	stock	medium	high
run_1774082483028_wxwcdq	2026-03-21T08:44:49.430Z	commodity-long-ng-winter	7	8	true	true	NG	NG	long	long	commodity	commodity	medium	high
run_1774082483028_wxwcdq	2026-03-21T08:44:49.430Z	commodity-short-copper-china	7	8	true	true	HG	HG	short	short	commodity	commodity	medium	high
run_1774082483028_wxwcdq	2026-03-21T08:44:49.430Z	prediction-yes-btc100	7	8	true	true	BTC100	BTC100	yes	yes	prediction	prediction	medium	high
run_1774082483028_wxwcdq	2026-03-21T08:44:49.430Z	news-long-jpm-stress	7	8	true	true	JPM	JPM	long	long	stock	stock	medium	high
run_1774082483028_wxwcdq	2026-03-21T08:44:49.430Z	news-short-ual-guidance	8	8	true	true	UAL	UAL	short	short	stock	stock	medium	medium
run_1774082483028_wxwcdq	2026-03-21T08:44:49.430Z	no-trade-opinion	2	2	false	false			long		stock		low	low
run_1774082483028_wxwcdq	2026-03-21T08:44:49.430Z	ambiguous-rumor	2	2	false	false			long		stock	stock	low	low
run_1774082483028_wxwcdq	2026-03-21T08:44:49.430Z	multi-crypto-context	7	8	true	true	AVAX	AVAX	short	short	crypto	crypto	medium	high
run_1774082483028_wxwcdq	2026-03-21T08:44:49.430Z	crypto-long-sol-ecosystem	7	8	true	true	SOL	SOL	long	long	crypto	crypto	medium	high
run_1774082483028_wxwcdq	2026-03-21T08:44:49.430Z	stock-short-snap-ads	7	8	true	true	SNAP	SNAP	short	short	stock	stock	medium	high
run_1774082483028_wxwcdq	2026-03-21T08:44:49.430Z	commodity-long-silver	8	8	true	true	SI	SI	long	long	commodity	commodity	low	low
run_1774082483028_wxwcdq	2026-03-21T08:44:49.430Z	news-implied-crypto	7	8	true	true	OP	OP	long	long	crypto	crypto	medium	low
run_1774082483028_wxwcdq	2026-03-21T08:44:49.430Z	no-trade-strategy	2	2	false	false			long		stock		low	low
run_1774082483028_wxwcdq	2026-03-21T08:44:49.430Z	short-term-precision	7	8	true	true	BABA	BABA	short	short	stock	stock	medium	high
run_1774082483028_wxwcdq	2026-03-21T08:44:49.430Z	low-confidence-idea	8	8	true	true	ROKU	ROKU	long	long	stock	stock	low	low
run_1774082483028_wxwcdq	2026-03-21T08:44:49.430Z	timeframe-unknown	7	8	true	true	XOM	XOM	long	long	stock	stock	medium	high
run_1774082566141_4b5lky	2026-03-21T08:45:53.999Z	crypto-long-btc-etf	8	8	true	true	BTC	BTC	long	long	crypto	crypto	medium	medium
run_1774082566141_4b5lky	2026-03-21T08:45:53.999Z	crypto-short-sol-exploit	7	8	true	true	SOL	SOL	short	short	crypto	crypto	medium	high
run_1774082566141_4b5lky	2026-03-21T08:45:53.999Z	stock-long-aapl-buyback	7	8	true	true	AAPL	AAPL	long	long	stock	stock	medium	high
run_1774082566141_4b5lky	2026-03-21T08:45:53.999Z	stock-short-tsla-margins	8	8	true	true	TSLA	TSLA	short	short	stock	stock	medium	medium
run_1774082566141_4b5lky	2026-03-21T08:45:53.999Z	commodity-long-gold-rate-cuts	7	8	true	true	GC	GC	long	long	commodity	commodity	medium	high
run_1774082566141_4b5lky	2026-03-21T08:45:53.999Z	commodity-short-crude-opec	8	8	true	true	CL	CL	short	short	commodity	commodity	medium	medium
run_1774082566141_4b5lky	2026-03-21T08:45:53.999Z	prediction-yes-pres24	8	8	true	true	PRES24	PRES24	yes	yes	prediction	prediction	high	high
run_1774082566141_4b5lky	2026-03-21T08:45:53.999Z	prediction-no-rate25	7	8	true	true	RATE25	RATE25	no	no	prediction	prediction	medium	high
run_1774082566141_4b5lky	2026-03-21T08:45:53.999Z	news-long-mrna-fda	8	8	true	true	MRNA	MRNA	long	long	stock	stock	medium	medium
run_1774082566141_4b5lky	2026-03-21T08:45:53.999Z	news-short-coin-sec	8	8	true	true	COIN	COIN	short	short	stock	stock	medium	medium
run_1774082566141_4b5lky	2026-03-21T08:45:53.999Z	no-trade-watch-eth	2	2	false	false			long		crypto	crypto	low	low
run_1774082566141_4b5lky	2026-03-21T08:45:53.999Z	multi-ticker-primary-msft	8	8	true	true	MSFT	MSFT	long	long	stock	stock	medium	medium
run_1774082566141_4b5lky	2026-03-21T08:45:53.999Z	multi-ticker-comparison-nvda	8	8	true	true	NVDA	NVDA	long	long	stock	stock	medium	medium
run_1774082566141_4b5lky	2026-03-21T08:45:53.999Z	pair-trade-ambiguous	2	2	false	false			long	long	stock	stock	low	low
run_1774082566141_4b5lky	2026-03-21T08:45:53.999Z	question-about-oil	2	2	false	false			long		commodity		low	low
run_1774082566141_4b5lky	2026-03-21T08:45:53.999Z	crypto-long-eth-staking	8	8	true	true	ETH	ETH	long	long	crypto	crypto	medium	medium
run_1774082566141_4b5lky	2026-03-21T08:45:53.999Z	crypto-short-doge-meme	8	8	true	true	DOGE	DOGE	short	short	crypto	crypto	medium	medium
run_1774082566141_4b5lky	2026-03-21T08:45:53.999Z	stock-long-nflx-subscriber	7	8	true	true	NFLX	NFLX	long	long	stock	stock	medium	high
run_1774082566141_4b5lky	2026-03-21T08:45:53.999Z	stock-short-meta-ads	7	8	true	true	META	META	short	short	stock	stock	medium	high
run_1774082566141_4b5lky	2026-03-21T08:45:53.999Z	commodity-long-ng-winter	8	8	true	true	NG	NG	long	long	commodity	commodity	medium	medium
run_1774082566141_4b5lky	2026-03-21T08:45:53.999Z	commodity-short-copper-china	8	8	true	true	HG	HG	short	short	commodity	commodity	medium	medium
run_1774082566141_4b5lky	2026-03-21T08:45:53.999Z	prediction-yes-btc100	7	8	true	true	BTC100	BTC100	yes	yes	prediction	prediction	medium	high
run_1774082566141_4b5lky	2026-03-21T08:45:53.999Z	news-long-jpm-stress	8	8	true	true	JPM	JPM	long	long	stock	stock	medium	medium
run_1774082566141_4b5lky	2026-03-21T08:45:53.999Z	news-short-ual-guidance	8	8	true	true	UAL	UAL	short	short	stock	stock	medium	medium
run_1774082566141_4b5lky	2026-03-21T08:45:53.999Z	no-trade-opinion	2	2	false	false			long	long	stock	stock	low	low
run_1774082566141_4b5lky	2026-03-21T08:45:53.999Z	ambiguous-rumor	2	2	false	false			long		stock	stock	low	low
run_1774082566141_4b5lky	2026-03-21T08:45:53.999Z	multi-crypto-context	8	8	true	true	AVAX	AVAX	short	short	crypto	crypto	medium	medium
run_1774082566141_4b5lky	2026-03-21T08:45:53.999Z	crypto-long-sol-ecosystem	8	8	true	true	SOL	SOL	long	long	crypto	crypto	medium	medium
run_1774082566141_4b5lky	2026-03-21T08:45:53.999Z	stock-short-snap-ads	8	8	true	true	SNAP	SNAP	short	short	stock	stock	medium	medium
run_1774082566141_4b5lky	2026-03-21T08:45:53.999Z	commodity-long-silver	8	8	true	true	SI	SI	long	long	commodity	commodity	low	low
run_1774082566141_4b5lky	2026-03-21T08:45:53.999Z	news-implied-crypto	7	8	true	true	OP	OP	long	long	crypto	crypto	medium	low
run_1774082566141_4b5lky	2026-03-21T08:45:53.999Z	no-trade-strategy	2	2	false	false			long		stock	stock	low	low
run_1774082566141_4b5lky	2026-03-21T08:45:53.999Z	short-term-precision	8	8	true	true	BABA	BABA	short	short	stock	stock	medium	medium
run_1774082566141_4b5lky	2026-03-21T08:45:53.999Z	low-confidence-idea	8	8	true	true	ROKU	ROKU	long	long	stock	stock	low	low
run_1774082566141_4b5lky	2026-03-21T08:45:53.999Z	timeframe-unknown	8	8	true	true	XOM	XOM	long	long	stock	stock	medium	medium
run_1774082734362_u1n0j3	2026-03-21T08:48:58.814Z	crypto-long-btc-etf	8	8	true	true	BTC	BTC	long	long	crypto	crypto	medium	medium
run_1774082734362_u1n0j3	2026-03-21T08:48:58.814Z	crypto-short-sol-exploit	8	8	true	true	SOL	SOL	short	short	crypto	crypto	medium	medium
run_1774082734362_u1n0j3	2026-03-21T08:48:58.814Z	stock-long-aapl-buyback	8	8	true	true	AAPL	AAPL	long	long	stock	stock	medium	medium
run_1774082734362_u1n0j3	2026-03-21T08:48:58.814Z	stock-short-tsla-margins	8	8	true	true	TSLA	TSLA	short	short	stock	stock	medium	medium
run_1774082734362_u1n0j3	2026-03-21T08:48:58.814Z	commodity-long-gold-rate-cuts	8	8	true	true	GC	GC	long	long	commodity	commodity	medium	medium
run_1774082734362_u1n0j3	2026-03-21T08:48:58.814Z	commodity-short-crude-opec	8	8	true	true	CL	CL	short	short	commodity	commodity	medium	medium
run_1774082734362_u1n0j3	2026-03-21T08:48:58.814Z	prediction-yes-pres24	7	8	true	true	PRES24	PRES24	yes	yes	prediction	prediction	high	medium
run_1774082734362_u1n0j3	2026-03-21T08:48:58.814Z	prediction-no-rate25	8	8	true	true	RATE25	RATE25	no	no	prediction	prediction	medium	medium
run_1774082734362_u1n0j3	2026-03-21T08:48:58.814Z	news-long-mrna-fda	8	8	true	true	MRNA	MRNA	long	long	stock	stock	medium	medium
run_1774082734362_u1n0j3	2026-03-21T08:48:58.814Z	news-short-coin-sec	8	8	true	true	COIN	COIN	short	short	stock	stock	medium	medium
run_1774082734362_u1n0j3	2026-03-21T08:48:58.814Z	no-trade-watch-eth	2	2	false	false			long		crypto	crypto	low	low
run_1774082734362_u1n0j3	2026-03-21T08:48:58.814Z	multi-ticker-primary-msft	8	8	true	true	MSFT	MSFT	long	long	stock	stock	medium	medium
run_1774082734362_u1n0j3	2026-03-21T08:48:58.814Z	multi-ticker-comparison-nvda	8	8	true	true	NVDA	NVDA	long	long	stock	stock	medium	medium
run_1774082734362_u1n0j3	2026-03-21T08:48:58.814Z	pair-trade-ambiguous	2	2	false	false			long	long	stock	stock	low	low
run_1774082734362_u1n0j3	2026-03-21T08:48:58.814Z	question-about-oil	2	2	false	false			long		commodity	commodity	low	low
run_1774082734362_u1n0j3	2026-03-21T08:48:58.814Z	crypto-long-eth-staking	8	8	true	true	ETH	ETH	long	long	crypto	crypto	medium	medium
run_1774082734362_u1n0j3	2026-03-21T08:48:58.814Z	crypto-short-doge-meme	8	8	true	true	DOGE	DOGE	short	short	crypto	crypto	medium	medium
run_1774082734362_u1n0j3	2026-03-21T08:48:58.814Z	stock-long-nflx-subscriber	8	8	true	true	NFLX	NFLX	long	long	stock	stock	medium	medium
run_1774082734362_u1n0j3	2026-03-21T08:48:58.814Z	stock-short-meta-ads	8	8	true	true	META	META	short	short	stock	stock	medium	medium
run_1774082734362_u1n0j3	2026-03-21T08:48:58.814Z	commodity-long-ng-winter	8	8	true	true	NG	NG	long	long	commodity	commodity	medium	medium
run_1774082734362_u1n0j3	2026-03-21T08:48:58.814Z	commodity-short-copper-china	8	8	true	true	HG	HG	short	short	commodity	commodity	medium	medium
run_1774082734362_u1n0j3	2026-03-21T08:48:58.814Z	prediction-yes-btc100	8	8	true	true	BTC100	BTC100	yes	yes	prediction	prediction	medium	medium
run_1774082734362_u1n0j3	2026-03-21T08:48:58.814Z	news-long-jpm-stress	8	8	true	true	JPM	JPM	long	long	stock	stock	medium	medium
run_1774082734362_u1n0j3	2026-03-21T08:48:58.814Z	news-short-ual-guidance	8	8	true	true	UAL	UAL	short	short	stock	stock	medium	medium
run_1774082734362_u1n0j3	2026-03-21T08:48:58.814Z	no-trade-opinion	2	2	false	false			long	long	stock	stock	low	low
run_1774082734362_u1n0j3	2026-03-21T08:48:58.814Z	ambiguous-rumor	2	2	false	false			long		stock	stock	low	low
run_1774082734362_u1n0j3	2026-03-21T08:48:58.814Z	multi-crypto-context	8	8	true	true	AVAX	AVAX	short	short	crypto	crypto	medium	medium
run_1774082734362_u1n0j3	2026-03-21T08:48:58.814Z	crypto-long-sol-ecosystem	8	8	true	true	SOL	SOL	long	long	crypto	crypto	medium	medium
run_1774082734362_u1n0j3	2026-03-21T08:48:58.814Z	stock-short-snap-ads	8	8	true	true	SNAP	SNAP	short	short	stock	stock	medium	medium
run_1774082734362_u1n0j3	2026-03-21T08:48:58.814Z	commodity-long-silver	8	8	true	true	SI	SI	long	long	commodity	commodity	low	low
run_1774082734362_u1n0j3	2026-03-21T08:48:58.814Z	news-implied-crypto	7	8	true	true	OP	OP	long	long	crypto	crypto	medium	low
run_1774082734362_u1n0j3	2026-03-21T08:48:58.814Z	no-trade-strategy	2	2	false	false			long		stock	stock	low	low
run_1774082734362_u1n0j3	2026-03-21T08:48:58.814Z	short-term-precision	8	8	true	true	BABA	BABA	short	short	stock	stock	medium	medium
run_1774082734362_u1n0j3	2026-03-21T08:48:58.814Z	low-confidence-idea	4	8	true	false	ROKU		long	long	stock	stock	low	low
run_1774082734362_u1n0j3	2026-03-21T08:48:58.814Z	timeframe-unknown	8	8	true	true	XOM	XOM	long	long	stock	stock	medium	medium
run_1774082775412_i3hk0w	2026-03-21T08:49:29.279Z	crypto-long-btc-etf	7	8	true	true	BTC	BTC	long	long	crypto	crypto	medium	high
run_1774082775412_i3hk0w	2026-03-21T08:49:29.279Z	crypto-short-sol-exploit	7	8	true	true	SOL	SOL	short	short	crypto	crypto	medium	high
run_1774082775412_i3hk0w	2026-03-21T08:49:29.279Z	stock-long-aapl-buyback	7	8	true	true	AAPL	AAPL	long	long	stock	stock	medium	high
run_1774082775412_i3hk0w	2026-03-21T08:49:29.279Z	stock-short-tsla-margins	7	8	true	true	TSLA	TSLA	short	short	stock	stock	medium	high
run_1774082775412_i3hk0w	2026-03-21T08:49:29.279Z	commodity-long-gold-rate-cuts	7	8	true	true	GC	GC	long	long	commodity	commodity	medium	high
run_1774082775412_i3hk0w	2026-03-21T08:49:29.279Z	commodity-short-crude-opec	7	8	true	true	CL	CL	short	short	commodity	commodity	medium	high
run_1774082775412_i3hk0w	2026-03-21T08:49:29.279Z	prediction-yes-pres24	8	8	true	true	PRES24	PRES24	yes	yes	prediction	prediction	high	high
run_1774082775412_i3hk0w	2026-03-21T08:49:29.279Z	prediction-no-rate25	7	8	true	true	RATE25	RATE25	no	no	prediction	prediction	medium	high
run_1774082775412_i3hk0w	2026-03-21T08:49:29.279Z	news-long-mrna-fda	8	8	true	true	MRNA	MRNA	long	long	stock	stock	medium	medium
run_1774082775412_i3hk0w	2026-03-21T08:49:29.279Z	news-short-coin-sec	8	8	true	true	COIN	COIN	short	short	stock	stock	medium	medium
run_1774082775412_i3hk0w	2026-03-21T08:49:29.279Z	no-trade-watch-eth	2	2	false	false			long		crypto	crypto	low	low
run_1774082775412_i3hk0w	2026-03-21T08:49:29.279Z	multi-ticker-primary-msft	8	8	true	true	MSFT	MSFT	long	long	stock	stock	medium	medium
run_1774082775412_i3hk0w	2026-03-21T08:49:29.279Z	multi-ticker-comparison-nvda	8	8	true	true	NVDA	NVDA	long	long	stock	stock	medium	medium
run_1774082775412_i3hk0w	2026-03-21T08:49:29.279Z	pair-trade-ambiguous	2	2	false	false			long	long	stock	stock	low	low
run_1774082775412_i3hk0w	2026-03-21T08:49:29.279Z	question-about-oil	2	2	false	false			long		commodity	commodity	low	low
run_1774082775412_i3hk0w	2026-03-21T08:49:29.279Z	crypto-long-eth-staking	7	8	true	true	ETH	ETH	long	long	crypto	crypto	medium	high
run_1774082775412_i3hk0w	2026-03-21T08:49:29.279Z	crypto-short-doge-meme	8	8	true	true	DOGE	DOGE	short	short	crypto	crypto	medium	medium
run_1774082775412_i3hk0w	2026-03-21T08:49:29.279Z	stock-long-nflx-subscriber	7	8	true	true	NFLX	NFLX	long	long	stock	stock	medium	high
run_1774082775412_i3hk0w	2026-03-21T08:49:29.279Z	stock-short-meta-ads	7	8	true	true	META	META	short	short	stock	stock	medium	high
run_1774082775412_i3hk0w	2026-03-21T08:49:29.279Z	commodity-long-ng-winter	7	8	true	true	NG	NG	long	long	commodity	commodity	medium	high
run_1774082775412_i3hk0w	2026-03-21T08:49:29.279Z	commodity-short-copper-china	7	8	true	true	HG	HG	short	short	commodity	commodity	medium	high
run_1774082775412_i3hk0w	2026-03-21T08:49:29.279Z	prediction-yes-btc100	7	8	true	true	BTC100	BTC100	yes	yes	prediction	prediction	medium	high
run_1774082775412_i3hk0w	2026-03-21T08:49:29.279Z	news-long-jpm-stress	7	8	true	true	JPM	JPM	long	long	stock	stock	medium	high
run_1774082775412_i3hk0w	2026-03-21T08:49:29.279Z	news-short-ual-guidance	8	8	true	true	UAL	UAL	short	short	stock	stock	medium	medium
run_1774082775412_i3hk0w	2026-03-21T08:49:29.279Z	no-trade-opinion	2	2	false	false			long		stock	stock	low	low
run_1774082775412_i3hk0w	2026-03-21T08:49:29.279Z	ambiguous-rumor	2	2	false	false			long		stock	stock	low	low
run_1774082775412_i3hk0w	2026-03-21T08:49:29.279Z	multi-crypto-context	7	8	true	true	AVAX	AVAX	short	short	crypto	crypto	medium	high
run_1774082775412_i3hk0w	2026-03-21T08:49:29.279Z	crypto-long-sol-ecosystem	7	8	true	true	SOL	SOL	long	long	crypto	crypto	medium	high
run_1774082775412_i3hk0w	2026-03-21T08:49:29.279Z	stock-short-snap-ads	7	8	true	true	SNAP	SNAP	short	short	stock	stock	medium	high
run_1774082775412_i3hk0w	2026-03-21T08:49:29.279Z	commodity-long-silver	8	8	true	true	SI	SI	long	long	commodity	commodity	low	low
run_1774082775412_i3hk0w	2026-03-21T08:49:29.279Z	news-implied-crypto	8	8	true	true	OP	OP	long	long	crypto	crypto	medium	medium
run_1774082775412_i3hk0w	2026-03-21T08:49:29.279Z	no-trade-strategy	2	2	false	false			long		stock	stock	low	low
run_1774082775412_i3hk0w	2026-03-21T08:49:29.279Z	short-term-precision	8	8	true	true	BABA	BABA	short	short	stock	stock	medium	medium
run_1774082775412_i3hk0w	2026-03-21T08:49:29.279Z	low-confidence-idea	8	8	true	true	ROKU	ROKU	long	long	stock	stock	low	low
run_1774082775412_i3hk0w	2026-03-21T08:49:29.279Z	timeframe-unknown	8	8	true	true	XOM	XOM	long	long	stock	stock	medium	medium
run_1774082969316_5wl9yt	2026-03-21T08:52:44.133Z	crypto-long-btc-etf	8	8	true	true	BTC	BTC	long	long	crypto	crypto	medium	medium
run_1774082969316_5wl9yt	2026-03-21T08:52:44.133Z	crypto-short-sol-exploit	8	8	true	true	SOL	SOL	short	short	crypto	crypto	medium	medium
run_1774082969316_5wl9yt	2026-03-21T08:52:44.133Z	stock-long-aapl-buyback	8	8	true	true	AAPL	AAPL	long	long	stock	stock	medium	medium
run_1774082969316_5wl9yt	2026-03-21T08:52:44.133Z	stock-short-tsla-margins	8	8	true	true	TSLA	TSLA	short	short	stock	stock	medium	medium
run_1774082969316_5wl9yt	2026-03-21T08:52:44.133Z	commodity-long-gold-rate-cuts	8	8	true	true	GC	GC	long	long	commodity	commodity	medium	medium
run_1774082969316_5wl9yt	2026-03-21T08:52:44.133Z	commodity-short-crude-opec	8	8	true	true	CL	CL	short	short	commodity	commodity	medium	medium
run_1774082969316_5wl9yt	2026-03-21T08:52:44.133Z	prediction-yes-pres24	7	8	true	true	PRES24	PRES24	yes	yes	prediction	prediction	high	medium
run_1774082969316_5wl9yt	2026-03-21T08:52:44.133Z	prediction-no-rate25	8	8	true	true	RATE25	RATE25	no	no	prediction	prediction	medium	medium
run_1774082969316_5wl9yt	2026-03-21T08:52:44.133Z	news-long-mrna-fda	8	8	true	true	MRNA	MRNA	long	long	stock	stock	medium	medium
run_1774082969316_5wl9yt	2026-03-21T08:52:44.133Z	news-short-coin-sec	8	8	true	true	COIN	COIN	short	short	stock	stock	medium	medium
run_1774082969316_5wl9yt	2026-03-21T08:52:44.133Z	no-trade-watch-eth	2	2	false	false			long		crypto	crypto	low	low
run_1774082969316_5wl9yt	2026-03-21T08:52:44.133Z	multi-ticker-primary-msft	8	8	true	true	MSFT	MSFT	long	long	stock	stock	medium	medium
run_1774082969316_5wl9yt	2026-03-21T08:52:44.133Z	multi-ticker-comparison-nvda	8	8	true	true	NVDA	NVDA	long	long	stock	stock	medium	medium
run_1774082969316_5wl9yt	2026-03-21T08:52:44.133Z	pair-trade-ambiguous	2	2	false	false			long	long	stock	stock	low	low
run_1774082969316_5wl9yt	2026-03-21T08:52:44.133Z	question-about-oil	2	2	false	false			long		commodity	commodity	low	low
run_1774082969316_5wl9yt	2026-03-21T08:52:44.133Z	crypto-long-eth-staking	8	8	true	true	ETH	ETH	long	long	crypto	crypto	medium	medium
run_1774082969316_5wl9yt	2026-03-21T08:52:44.133Z	crypto-short-doge-meme	8	8	true	true	DOGE	DOGE	short	short	crypto	crypto	medium	medium
run_1774082969316_5wl9yt	2026-03-21T08:52:44.133Z	stock-long-nflx-subscriber	8	8	true	true	NFLX	NFLX	long	long	stock	stock	medium	medium
run_1774082969316_5wl9yt	2026-03-21T08:52:44.133Z	stock-short-meta-ads	8	8	true	true	META	META	short	short	stock	stock	medium	medium
run_1774082969316_5wl9yt	2026-03-21T08:52:44.133Z	commodity-long-ng-winter	8	8	true	true	NG	NG	long	long	commodity	commodity	medium	medium
run_1774082969316_5wl9yt	2026-03-21T08:52:44.133Z	commodity-short-copper-china	8	8	true	true	HG	HG	short	short	commodity	commodity	medium	medium
